run_id,key,catalog,id,slot,file,source_path,preview_path,sheet_id,cell_index,baseline_source_sha256,baseline_preview_sha256,anatomy,text,feasible_state,style_identity,composition,contrast,forbidden_content,provenance,decision,reason,current_source_sha256,current_preview_sha256
design-isms-20260717-02,ism:minimalism:0:landing.png,ism,minimalism,0,landing.png,assets/images/minimalism/landing.png,assets/images/thumbs/minimalism/landing.webp,ism-slot-0,0,fe58a3d8d872c40790940491a98cc4e827394c80d6e38167b9a760eeefaa8061,65ad1d6f0d7aae51fb83495fa5f1f54d265f44a5a252e39d9065d98ea7784dce,pass,pass,pass,pass,pass,pass,fail,pass,replace,Visible browser window controls and address chrome violate the catalog prompt.,4d3deb9698a55b01ec34fde20c6b3dfc8c6acde1ddfe5f76220ff42b53b61a15,292d4eca6c43ffe950a61487dbfcdfd39a66b9423dcf02b5cd234543c3b8a6e6
design-isms-20260717-02,ism:vaporwave:0:landing.png,ism,vaporwave,0,landing.png,assets/images/vaporwave/landing.png,assets/images/thumbs/vaporwave/landing.webp,ism-slot-0,14,39958e9afec15882e5c9273d33cb91211ef0380a921ba927f7a660d1d669386a,5f9a36d8356b20ce0a366ef37032ff3632f9a475670de9389b5026c74ceb36ab,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,39958e9afec15882e5c9273d33cb91211ef0380a921ba927f7a660d1d669386a,5f9a36d8356b20ce0a366ef37032ff3632f9a475670de9389b5026c74ceb36ab
design-isms-20260717-02,ism:vaporwave:1:music-player.png,ism,vaporwave,1,music-player.png,assets/images/vaporwave/music-player.png,assets/images/thumbs/vaporwave/music-player.webp,ism-slot-1,14,8db98a03176a9f3cebe6e6eddf58ddf44045dddc493f7f930f6d193fe7c278a5,8ad8b2b4f4e343d3ebd4bae83a4e4272ee84e7a797edeeaf10aa889ba6d68cfc,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,8db98a03176a9f3cebe6e6eddf58ddf44045dddc493f7f930f6d193fe7c278a5,8ad8b2b4f4e343d3ebd4bae83a4e4272ee84e7a797edeeaf10aa889ba6d68cfc
design-isms-20260717-02,ism:vaporwave:2:shop.png,ism,vaporwave,2,shop.png,assets/images/vaporwave/shop.png,assets/images/thumbs/vaporwave/shop.webp,ism-slot-2,14,51d3dd0b8b1cec5de567be576e7eacd1903fc0b3c9f5e76dad528944126b09ba,4440948c27db75ccc998a03b179b018eedc2782e6cbc0d9cbe6039dc7cb683f7,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,51d3dd0b8b1cec5de567be576e7eacd1903fc0b3c9f5e76dad528944126b09ba,4440948c27db75ccc998a03b179b018eedc2782e6cbc0d9cbe6039dc7cb683f7
design-isms-20260717-02,ism:y2k:0:landing.png,ism,y2k,0,landing.png,assets/images/y2k/landing.png,assets/images/thumbs/y2k/landing.webp,ism-slot-0,15,72ee14c31671f355aeb41a4e8cf9704985032045422dc2c32b72285ec79eb5f4,82e1aa140cd7258b5a9f9d5afb87dadbd05b06a3133b60bbf3f46826fe9f56c3,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,72ee14c31671f355aeb41a4e8cf9704985032045422dc2c32b72285ec79eb5f4,82e1aa140cd7258b5a9f9d5afb87dadbd05b06a3133b60bbf3f46826fe9f56c3
design-isms-20260717-02,ism:y2k:1:fashion.png,ism,y2k,1,fashion.png,assets/images/y2k/fashion.png,assets/images/thumbs/y2k/fashion.webp,ism-slot-1,15,c2f70db66d5d16edda5de9a7a2689c1b776b32a917127b00c37a9a26989207c3,f00de0702508bb256d79e5e33550afb1192a7516582e43ab07a6f28fb19c5ee7,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,c2f70db66d5d16edda5de9a7a2689c1b776b32a917127b00c37a9a26989207c3,f00de0702508bb256d79e5e33550afb1192a7516582e43ab07a6f28fb19c5ee7
design-isms-20260717-02,ism:y2k:2:mobile-app.png,ism,y2k,2,mobile-app.png,assets/images/y2k/mobile-app.png,assets/images/thumbs/y2k/mobile-app.webp,ism-slot-2,15,55e1d1eed6f11d2cbd291881837155070e4017536ae4a2550ab53c634b2f1d7f,8738725f91065532be59dbc084965bc33420c3af8fcfbd3cdcd5af4e79de0bc2,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,55e1d1eed6f11d2cbd291881837155070e4017536ae4a2550ab53c634b2f1d7f,8738725f91065532be59dbc084965bc33420c3af8fcfbd3cdcd5af4e79de0bc2
design-isms-20260717-02,ism:maximalism:0:landing.png,ism,maximalism,0,landing.png,assets/images/maximalism/landing.png,assets/images/thumbs/maximalism/landing.webp,ism-slot-0,16,02edb862f2cf5d8fdec407d09196f23e119b9244cde6e01797277bd6eca402d8,04ec1bbbfb2fe9cecaeb4c76f13db7705e0a684ed19d4e4e9b5e89a14e383ac0,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,02edb862f2cf5d8fdec407d09196f23e119b9244cde6e01797277bd6eca402d8,04ec1bbbfb2fe9cecaeb4c76f13db7705e0a684ed19d4e4e9b5e89a14e383ac0
design-isms-20260717-02,ism:maximalism:1:fashion.png,ism,maximalism,1,fashion.png,assets/images/maximalism/fashion.png,assets/images/thumbs/maximalism/fashion.webp,ism-slot-1,16,4c200c9202b6c05ec2c596ea0b27cf8853a74998b8f0f194aa0787afed4d2d8b,d6301cae3765de76a525a37e5227c1d10997a6b4c8ef1e027a31aad68da6f883,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,4c200c9202b6c05ec2c596ea0b27cf8853a74998b8f0f194aa0787afed4d2d8b,d6301cae3765de76a525a37e5227c1d10997a6b4c8ef1e027a31aad68da6f883
design-isms-20260717-02,ism:maximalism:2:editorial.png,ism,maximalism,2,editorial.png,assets/images/maximalism/editorial.png,assets/images/thumbs/maximalism/editorial.webp,ism-slot-2,16,a2c70c27ac66a6261317b844e3cf8dc1756588cbc91f9413103682ef29962805,e8f6beeb6d88eb28588054d3e323feb42c39133760c2a148226fc19f27990ee7,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,a2c70c27ac66a6261317b844e3cf8dc1756588cbc91f9413103682ef29962805,e8f6beeb6d88eb28588054d3e323feb42c39133760c2a148226fc19f27990ee7
design-isms-20260717-02,ism:steampunk:0:landing.png,ism,steampunk,0,landing.png,assets/images/steampunk/landing.png,assets/images/thumbs/steampunk/landing.webp,ism-slot-0,17,d6a3d21d066cf396ceb1ecda5fda6a97d8e74e612dae199d78f7d7503b4055e6,c74fce945a8f7f322b07b4a80a38c93d4810af58c14500d79febb632c76883f9,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,d6a3d21d066cf396ceb1ecda5fda6a97d8e74e612dae199d78f7d7503b4055e6,c74fce945a8f7f322b07b4a80a38c93d4810af58c14500d79febb632c76883f9
design-isms-20260717-02,ism:steampunk:1:dashboard.png,ism,steampunk,1,dashboard.png,assets/images/steampunk/dashboard.png,assets/images/thumbs/steampunk/dashboard.webp,ism-slot-1,17,b49028c3fc3a6b2af68c9d54726081770ad735dd45eacb24c5276945ce76c74c,0cd5169295b5f2aa876bcb6bdce883731276ea47c6292cc6d3b5352f179a4481,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,b49028c3fc3a6b2af68c9d54726081770ad735dd45eacb24c5276945ce76c74c,0cd5169295b5f2aa876bcb6bdce883731276ea47c6292cc6d3b5352f179a4481
design-isms-20260717-02,ism:steampunk:2:shop.png,ism,steampunk,2,shop.png,assets/images/steampunk/shop.png,assets/images/thumbs/steampunk/shop.webp,ism-slot-2,17,68eaf007600a2f3d66def0e07935da98bf406b0b19563cc52c1addea6167b34e,dcf91aa44f8672cc1ae4cbb31b515a5c62b6dddda2176e9ed646ee13a820e048,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,68eaf007600a2f3d66def0e07935da98bf406b0b19563cc52c1addea6167b34e,dcf91aa44f8672cc1ae4cbb31b515a5c62b6dddda2176e9ed646ee13a820e048
design-isms-20260717-02,ism:glassmorphism:0:landing.png,ism,glassmorphism,0,landing.png,assets/images/glassmorphism/landing.png,assets/images/thumbs/glassmorphism/landing.webp,ism-slot-0,18,0807baf217c5873089b6a449709ab6a674d4dfd30f3045ce645d8201a8dad1c9,c3a4df48be6fdaa71251d9bc02388566c346d6559d48b2808c24966fbcf767d1,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,0807baf217c5873089b6a449709ab6a674d4dfd30f3045ce645d8201a8dad1c9,c3a4df48be6fdaa71251d9bc02388566c346d6559d48b2808c24966fbcf767d1
design-isms-20260717-02,ism:glassmorphism:1:card-ui.png,ism,glassmorphism,1,card-ui.png,assets/images/glassmorphism/card-ui.png,assets/images/thumbs/glassmorphism/card-ui.webp,ism-slot-1,18,435d5e762dcaf39216616339f612cd15e851e45e6f19673a4eac45afbeaf9c2f,9519f0829621b3e8327ac5506bf4e8370ac117e1e10e48e7973f00cb5cfd1571,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,435d5e762dcaf39216616339f612cd15e851e45e6f19673a4eac45afbeaf9c2f,9519f0829621b3e8327ac5506bf4e8370ac117e1e10e48e7973f00cb5cfd1571
design-isms-20260717-02,ism:glassmorphism:2:mobile-app.png,ism,glassmorphism,2,mobile-app.png,assets/images/glassmorphism/mobile-app.png,assets/images/thumbs/glassmorphism/mobile-app.webp,ism-slot-2,18,ce980e5e0a9025335e78ef4e101b5ddbbfef7f730ca333b92f1e50683d63fee9,9c56c94c309e082b15b0a87d6ac7e4965a52844563422029ab066a0d3543e0f4,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,ce980e5e0a9025335e78ef4e101b5ddbbfef7f730ca333b92f1e50683d63fee9,9c56c94c309e082b15b0a87d6ac7e4965a52844563422029ab066a0d3543e0f4
design-isms-20260717-02,ism:neumorphism:0:dashboard.png,ism,neumorphism,0,dashboard.png,assets/images/neumorphism/dashboard.png,assets/images/thumbs/neumorphism/dashboard.webp,ism-slot-0,19,86dcd5378887a98ce250b4d7b0b0a88b4dba78e9f0f2530ab5468dbf4d8ec8a9,b5ae3546b12f1ccb8de151f81eee6e2d73a7c1782659edef720491e1c5db8514,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,86dcd5378887a98ce250b4d7b0b0a88b4dba78e9f0f2530ab5468dbf4d8ec8a9,b5ae3546b12f1ccb8de151f81eee6e2d73a7c1782659edef720491e1c5db8514
design-isms-20260717-02,ism:neumorphism:1:login.png,ism,neumorphism,1,login.png,assets/images/neumorphism/login.png,assets/images/thumbs/neumorphism/login.webp,ism-slot-1,19,77f16c86e222d1ab07a613d6e9ebfffa5b9484fc80a3c43584e397324566a9ab,400b9321c57a151edf4268001b3f659ce88903856a834f581ef516fcc738dc45,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,77f16c86e222d1ab07a613d6e9ebfffa5b9484fc80a3c43584e397324566a9ab,400b9321c57a151edf4268001b3f659ce88903856a834f581ef516fcc738dc45
design-isms-20260717-02,ism:neumorphism:2:music-player.png,ism,neumorphism,2,music-player.png,assets/images/neumorphism/music-player.png,assets/images/thumbs/neumorphism/music-player.webp,ism-slot-2,19,a1171017dcb7fe1a3428d856fb5d44760078ad9a40c9aef9892c2ee4287d1f22,fbcad92b08f21dbf884d7f2bf48439da5d200cc07ecdfaec904ce194e8ea14b1,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,a1171017dcb7fe1a3428d856fb5d44760078ad9a40c9aef9892c2ee4287d1f22,fbcad92b08f21dbf884d7f2bf48439da5d200cc07ecdfaec904ce194e8ea14b1
design-isms-20260717-02,ism:corporate-memphis:0:landing.png,ism,corporate-memphis,0,landing.png,assets/images/corporate-memphis/landing.png,assets/images/thumbs/corporate-memphis/landing.webp,ism-slot-0,20,3c42c6a5ffc6fd08f202b2cc5c23fd80e5a4002f4f741416fc4197d712c63e2b,513038a8393e40a5c4286b8c1b56fd35d379f86a6d3d932413b7a6a9e45957eb,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,3c42c6a5ffc6fd08f202b2cc5c23fd80e5a4002f4f741416fc4197d712c63e2b,513038a8393e40a5c4286b8c1b56fd35d379f86a6d3d932413b7a6a9e45957eb
design-isms-20260717-02,ism:corporate-memphis:1:pricing.png,ism,corporate-memphis,1,pricing.png,assets/images/corporate-memphis/pricing.png,assets/images/thumbs/corporate-memphis/pricing.webp,ism-slot-1,20,37cd090d6fcd94d743ca20d3da63abebaf3bfb6ab3c9b2ea826c85945ee8482e,f12cf49c9e442d940a303b42a9b8b33e8ece73e516b5f829b3d928e4c8c085f0,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,37cd090d6fcd94d743ca20d3da63abebaf3bfb6ab3c9b2ea826c85945ee8482e,f12cf49c9e442d940a303b42a9b8b33e8ece73e516b5f829b3d928e4c8c085f0
design-isms-20260717-02,ism:corporate-memphis:2:onboarding.png,ism,corporate-memphis,2,onboarding.png,assets/images/corporate-memphis/onboarding.png,assets/images/thumbs/corporate-memphis/onboarding.webp,ism-slot-2,20,3a9028b75284dc5d904efab4d10ac799561bb3304db3dc1f4b3c3cd6b63d4ab9,60d39ad9921f81ef1b49781ab7cac247566ec159cc25cd9097a03d925890e1ec,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,3a9028b75284dc5d904efab4d10ac799561bb3304db3dc1f4b3c3cd6b63d4ab9,60d39ad9921f81ef1b49781ab7cac247566ec159cc25cd9097a03d925890e1ec
design-isms-20260717-02,ism:neo-brutalism:0:landing.png,ism,neo-brutalism,0,landing.png,assets/images/neo-brutalism/landing.png,assets/images/thumbs/neo-brutalism/landing.webp,ism-slot-0,21,0df3ad412838be0078f8e1be396af94968753b42785a2cec5e30871eaf309a99,b364ef8e7336bd817cfb4d88a65c03b365d8f7b895f8b966ddd17311c52c9d6c,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,0df3ad412838be0078f8e1be396af94968753b42785a2cec5e30871eaf309a99,b364ef8e7336bd817cfb4d88a65c03b365d8f7b895f8b966ddd17311c52c9d6c
design-isms-20260717-02,ism:neo-brutalism:1:blog.png,ism,neo-brutalism,1,blog.png,assets/images/neo-brutalism/blog.png,assets/images/thumbs/neo-brutalism/blog.webp,ism-slot-1,21,626318b021895e4e9cea9d28f714874255efb4b36cb939b64a0fd2faf56691bb,c074596150fc1841286d55a762445b51e4f7f2fa5dc5e41e2c12ef3a1697cd8c,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,626318b021895e4e9cea9d28f714874255efb4b36cb939b64a0fd2faf56691bb,c074596150fc1841286d55a762445b51e4f7f2fa5dc5e41e2c12ef3a1697cd8c
design-isms-20260717-02,ism:neo-brutalism:2:shop.png,ism,neo-brutalism,2,shop.png,assets/images/neo-brutalism/shop.png,assets/images/thumbs/neo-brutalism/shop.webp,ism-slot-2,21,cff4adc8d693702baba7c97d901a577db47fd177578b21e63443cff852aac260,ee56c32c673fabf1f10800521739bf7709cffdb80dcd783787d5ed24291f5bd6,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,cff4adc8d693702baba7c97d901a577db47fd177578b21e63443cff852aac260,ee56c32c673fabf1f10800521739bf7709cffdb80dcd783787d5ed24291f5bd6
design-isms-20260717-02,ism:gradient-aurora:0:landing.png,ism,gradient-aurora,0,landing.png,assets/images/gradient-aurora/landing.png,assets/images/thumbs/gradient-aurora/landing.webp,ism-slot-0,22,d14d1b28beaf31454398030f2a6670b9e2a852bfda0fd054819ed6e947fe544a,51eeba6d89a364749e8535c6586173bca0e9cd69bc8679c5b1ff08924266c108,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,d14d1b28beaf31454398030f2a6670b9e2a852bfda0fd054819ed6e947fe544a,51eeba6d89a364749e8535c6586173bca0e9cd69bc8679c5b1ff08924266c108
design-isms-20260717-02,ism:gradient-aurora:1:saas.png,ism,gradient-aurora,1,saas.png,assets/images/gradient-aurora/saas.png,assets/images/thumbs/gradient-aurora/saas.webp,ism-slot-1,22,23b5ef7b883c83188e3956db3c76a88179976b86675cbf00f762cf16518dd820,db256029413ad61e6bd6446005b587d2f28d2e0ddc2bb5dc799bd921dfe868cc,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,23b5ef7b883c83188e3956db3c76a88179976b86675cbf00f762cf16518dd820,db256029413ad61e6bd6446005b587d2f28d2e0ddc2bb5dc799bd921dfe868cc
design-isms-20260717-02,ism:gradient-aurora:2:mobile-app.png,ism,gradient-aurora,2,mobile-app.png,assets/images/gradient-aurora/mobile-app.png,assets/images/thumbs/gradient-aurora/mobile-app.webp,ism-slot-2,22,82cb7b4904f15098a793d2d3ebd1a121d3cbfa0aa699282789a1eabc1fc1262b,50ecd0732e4ea83c49bcb605cedbab8ec01643fa06042a6bfc5639a43ed84f8b,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,82cb7b4904f15098a793d2d3ebd1a121d3cbfa0aa699282789a1eabc1fc1262b,50ecd0732e4ea83c49bcb605cedbab8ec01643fa06042a6bfc5639a43ed84f8b
design-isms-20260717-02,ism:bento-grid:0:landing.png,ism,bento-grid,0,landing.png,assets/images/bento-grid/landing.png,assets/images/thumbs/bento-grid/landing.webp,ism-slot-0,23,c4157e461505ab3a30d89c62af669e947dbb22a7bd32d0fc75180ca21ac0f50e,ed3e936df0808a43e5c3200b54421699fc969f317d060804c2954358c5941bc7,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,c4157e461505ab3a30d89c62af669e947dbb22a7bd32d0fc75180ca21ac0f50e,ed3e936df0808a43e5c3200b54421699fc969f317d060804c2954358c5941bc7
design-isms-20260717-02,ism:bento-grid:1:dashboard.png,ism,bento-grid,1,dashboard.png,assets/images/bento-grid/dashboard.png,assets/images/thumbs/bento-grid/dashboard.webp,ism-slot-1,23,6a7f32743443f2ec83386ff9e1cf571155786b78a38099e819fe12eaa92a1964,5c45353d609cd820b860b01efc954c58b982e06965a7351a9ff57c5c83ee6374,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,6a7f32743443f2ec83386ff9e1cf571155786b78a38099e819fe12eaa92a1964,5c45353d609cd820b860b01efc954c58b982e06965a7351a9ff57c5c83ee6374
design-isms-20260717-02,ism:bento-grid:2:shop.png,ism,bento-grid,2,shop.png,assets/images/bento-grid/shop.png,assets/images/thumbs/bento-grid/shop.webp,ism-slot-2,23,a01f56a93635615e37d38e0e6ebeac2c633c6d10f8a791f876054ad660ec3098,fa582cb3002a73fc8a6f76c7f0c90da29dc4530854c1143ec622f11ec1bdde39,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,a01f56a93635615e37d38e0e6ebeac2c633c6d10f8a791f876054ad660ec3098,fa582cb3002a73fc8a6f76c7f0c90da29dc4530854c1143ec622f11ec1bdde39
design-isms-20260717-02,ism:kawaii:0:landing.png,ism,kawaii,0,landing.png,assets/images/kawaii/landing.png,assets/images/thumbs/kawaii/landing.webp,ism-slot-0,24,0bb04f0400efc7660934af6bcbf7e487cc34f972163840d40043aec581f97fa9,2cab651770129c6db52da2ca4a13d4bedbf876d7d783a21c5f0289845d00e2e9,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,0bb04f0400efc7660934af6bcbf7e487cc34f972163840d40043aec581f97fa9,2cab651770129c6db52da2ca4a13d4bedbf876d7d783a21c5f0289845d00e2e9
design-isms-20260717-02,ism:kawaii:1:shop.png,ism,kawaii,1,shop.png,assets/images/kawaii/shop.png,assets/images/thumbs/kawaii/shop.webp,ism-slot-1,24,32504f93926a0d831601b57bff999839ebb873cd5000c40431ec8317b25dc88e,a612eae95a1060a0da41e846ba9e80595cc8b3400bdeb8b2d590ba7f3c406009,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,32504f93926a0d831601b57bff999839ebb873cd5000c40431ec8317b25dc88e,a612eae95a1060a0da41e846ba9e80595cc8b3400bdeb8b2d590ba7f3c406009
design-isms-20260717-02,ism:kawaii:2:mobile-app.png,ism,kawaii,2,mobile-app.png,assets/images/kawaii/mobile-app.png,assets/images/thumbs/kawaii/mobile-app.webp,ism-slot-2,24,a871ec2d6f06800a3ddf39494ee26ecb686ddabe718da8bf2982d423c099c7b2,b7a2438adb679173c29b54d111ba64206a9bc9917f269f65d62d7e2ac864eaeb,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,a871ec2d6f06800a3ddf39494ee26ecb686ddabe718da8bf2982d423c099c7b2,b7a2438adb679173c29b54d111ba64206a9bc9917f269f65d62d7e2ac864eaeb
design-isms-20260717-02,ism:japandi:0:landing.png,ism,japandi,0,landing.png,assets/images/japandi/landing.png,assets/images/thumbs/japandi/landing.webp,ism-slot-0,25,ac57a831755986f821cbee2036b74cb9dbdf425ae064b2181d7928f603e29b29,ce999f993fa04029959315e2ed39635b29ef71933db2baa0d9c1ee9671162093,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,ac57a831755986f821cbee2036b74cb9dbdf425ae064b2181d7928f603e29b29,ce999f993fa04029959315e2ed39635b29ef71933db2baa0d9c1ee9671162093
design-isms-20260717-02,ism:japandi:1:interior.png,ism,japandi,1,interior.png,assets/images/japandi/interior.png,assets/images/thumbs/japandi/interior.webp,ism-slot-1,25,ced217b55f9a9d42b27541af8b460d0bbdce123c68e6e68180a3055da32ff7a9,75dcdc4507844449d999ab68ffa074047aa551bbda72550f73b8d65581b2e04d,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,ced217b55f9a9d42b27541af8b460d0bbdce123c68e6e68180a3055da32ff7a9,75dcdc4507844449d999ab68ffa074047aa551bbda72550f73b8d65581b2e04d
design-isms-20260717-02,ism:japandi:2:blog.png,ism,japandi,2,blog.png,assets/images/japandi/blog.png,assets/images/thumbs/japandi/blog.webp,ism-slot-2,25,bde87680562fb7ba9be4be08088ef54d5ac1a335d7531aac106a34c8a1f74541,9082d65f21d2638d582054e9da85efba649a7d060371da1042397b6feb58a254,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,bde87680562fb7ba9be4be08088ef54d5ac1a335d7531aac106a34c8a1f74541,9082d65f21d2638d582054e9da85efba649a7d060371da1042397b6feb58a254
design-isms-20260717-02,ism:organic-design:0:landing.png,ism,organic-design,0,landing.png,assets/images/organic-design/landing.png,assets/images/thumbs/organic-design/landing.webp,ism-slot-0,26,f159003b81ace789fcb4402a1837e7b930b4757402d5f8883b3c00dc1c7a9fdc,e31156d82fd77717d47603a51c88e787116c5392820a89a453b323b9ae390de2,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,f159003b81ace789fcb4402a1837e7b930b4757402d5f8883b3c00dc1c7a9fdc,e31156d82fd77717d47603a51c88e787116c5392820a89a453b323b9ae390de2
design-isms-20260717-02,ism:organic-design:1:wellness.png,ism,organic-design,1,wellness.png,assets/images/organic-design/wellness.png,assets/images/thumbs/organic-design/wellness.webp,ism-slot-1,26,c18100c8150c00c7a153778c584ce1bc89d9d032aebbf61df0e9ac87a9226b63,3bfc224b479431aa5f8d3cf57b33796c5d0e3016cb302070e4f8175c47d2a7c8,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,c18100c8150c00c7a153778c584ce1bc89d9d032aebbf61df0e9ac87a9226b63,3bfc224b479431aa5f8d3cf57b33796c5d0e3016cb302070e4f8175c47d2a7c8
design-isms-20260717-02,ism:organic-design:2:shop.png,ism,organic-design,2,shop.png,assets/images/organic-design/shop.png,assets/images/thumbs/organic-design/shop.webp,ism-slot-2,26,98074875b0eb1d02aaebd46ce8471e86ae0add6d68a06da39ede7b1f9c1910a1,9ea2438d1f567a667f62cd7c39cc7cbb73368c5ed16ccf62be0de08e31311f67,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,98074875b0eb1d02aaebd46ce8471e86ae0add6d68a06da39ede7b1f9c1910a1,9ea2438d1f567a667f62cd7c39cc7cbb73368c5ed16ccf62be0de08e31311f67
design-isms-20260717-02,ism:kinetic-typography:0:landing.png,ism,kinetic-typography,0,landing.png,assets/images/kinetic-typography/landing.png,assets/images/thumbs/kinetic-typography/landing.webp,ism-slot-0,27,f0a05159397408b4d0a18c47151676d4ea151e8fc3bda27625b453fc35dc93c9,87efb8de5274ea7519397b4734a75d6e88d2bb06c665160fa5aa3666e72dbf82,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,f0a05159397408b4d0a18c47151676d4ea151e8fc3bda27625b453fc35dc93c9,87efb8de5274ea7519397b4734a75d6e88d2bb06c665160fa5aa3666e72dbf82
design-isms-20260717-02,ism:kinetic-typography:1:portfolio.png,ism,kinetic-typography,1,portfolio.png,assets/images/kinetic-typography/portfolio.png,assets/images/thumbs/kinetic-typography/portfolio.webp,ism-slot-1,27,3af1d1a1645774ab0394d24ed9cd2cae524e5ba155919d1d5dcfedda72a6a13e,d5ccc0ca90f34650fb87d807150e38b16e7bc74858d5c6b8173db86b0565655e,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,3af1d1a1645774ab0394d24ed9cd2cae524e5ba155919d1d5dcfedda72a6a13e,d5ccc0ca90f34650fb87d807150e38b16e7bc74858d5c6b8173db86b0565655e
design-isms-20260717-02,ism:kinetic-typography:2:agency.png,ism,kinetic-typography,2,agency.png,assets/images/kinetic-typography/agency.png,assets/images/thumbs/kinetic-typography/agency.webp,ism-slot-2,27,156c45289c8ddad94b6def7e7514e1c15263e3c607640b8a88fb9f06bed1e1ea,812fffb3cdd9ffd259f57ad3f15f57e27b2140310a25729e22c6e69e5cf166f6,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,156c45289c8ddad94b6def7e7514e1c15263e3c607640b8a88fb9f06bed1e1ea,812fffb3cdd9ffd259f57ad3f15f57e27b2140310a25729e22c6e69e5cf166f6
design-isms-20260717-02,ism:frutiger-aero:0:landing.png,ism,frutiger-aero,0,landing.png,assets/images/frutiger-aero/landing.png,assets/images/thumbs/frutiger-aero/landing.webp,ism-slot-0,28,6c3d13b31ff0b44a9e2b3c4aa95c73926696a291eea24b21fe32707deea09a88,0dfa80071c7fab96b1558413d115a614a94efdbe7380fd02b8e598558912caec,pass,pass,pass,pass,pass,pass,pass,pass,keep,Baseline sheet reviewed; no rubric defect observed.,6c3d13b31ff0b44a9e2b3c4aa95c73926696a291eea24b21fe32707deea09a88,0dfa80071c7fab96b1558413d115a614a94efdbe7380fd02b8e598558912caec
